Date,Close
1980. 7. 28 오후 4:00:00,121.43
1980. 7. 29 오후 4:00:00,122.4
1980. 7. 30 오후 4:00:00,122.23
1980. 7. 31 오후 4:00:00,121.67
1980. 8. 1 오후 4:00:00,121.21
1980. 8. 4 오후 4:00:00,120.98
1980. 8. 5 오후 4:00:00,120.74
1980. 8. 6 오후 4:00:00,121.55
1980. 8. 7 오후 4:00:00,123.3
1980. 8. 8 오후 4:00:00,123.61
1980. 8. 11 오후 4:00:00,124.78
1980. 8. 12 오후 4:00:00,123.79
1980. 8. 13 오후 4:00:00,123.28
1980. 8. 14 오후 4:00:00,125.25
1980. 8. 15 오후 4:00:00,125.72
1980. 8. 18 오후 4:00:00,123.39
1980. 8. 19 오후 4:00:00,122.6
1980. 8. 20 오후 4:00:00,123.77
1980. 8. 21 오후 4:00:00,125.46
1980. 8. 22 오후 4:00:00,126.02
1980. 8. 25 오후 4:00:00,125.16
1980. 8. 26 오후 4:00:00,124.84
1980. 8. 27 오후 4:00:00,123.52
1980. 8. 28 오후 4:00:00,122.08
1980. 8. 29 오후 4:00:00,122.38
1980. 9. 2 오후 4:00:00,123.74
1980. 9. 3 오후 4:00:00,126.12
1980. 9. 4 오후 4:00:00,125.42
1980. 9. 5 오후 4:00:00,124.88
1980. 9. 8 오후 4:00:00,123.31
1980. 9. 9 오후 4:00:00,124.07
1980. 9. 10 오후 4:00:00,124.81
1980. 9. 11 오후 4:00:00,125.66
1980. 9. 12 오후 4:00:00,125.54
1980. 9. 15 오후 4:00:00,125.67
1980. 9. 16 오후 4:00:00,126.74
1980. 9. 17 오후 4:00:00,128.87
1980. 9. 18 오후 4:00:00,128.4
1980. 9. 19 오후 4:00:00,129.25
1980. 9. 22 오후 4:00:00,130.4
1980. 9. 23 오후 4:00:00,129.43
1980. 9. 24 오후 4:00:00,130.37
1980. 9. 25 오후 4:00:00,128.72
1980. 9. 26 오후 4:00:00,126.35
1980. 9. 29 오후 4:00:00,123.54
1980. 9. 30 오후 4:00:00,125.46
1980. 10. 1 오후 4:00:00,127.13
1980. 10. 2 오후 4:00:00,128.09
1980. 10. 3 오후 4:00:00,129.33
1980. 10. 6 오후 4:00:00,131.73
1980. 10. 7 오후 4:00:00,131
1980. 10. 8 오후 4:00:00,131.65
1980. 10. 9 오후 4:00:00,131.04
1980. 10. 10 오후 4:00:00,130.29
1980. 10. 13 오후 4:00:00,132.03
