Date,Close
2012-8-10,102665
2012-8-13,102700
2012-8-14,102630
2012-8-16,102520
2012-8-17,102585
2012-8-20,102610
2012-8-21,102630
2012-8-22,102705
2012-8-23,102750
2012-8-24,102735
2012-8-27,102830
2012-8-28,102880
2012-8-29,102945
2012-8-30,102950
2012-8-31,103025
2012-9-3,103070
2012-9-4,103060
2012-9-5,103090
2012-9-6,102985
2012-9-7,102940
2012-9-10,103015
2012-9-11,102925
2012-9-12,102940
2012-9-13,102905
2012-9-14,102800
2012-9-17,102845
2012-9-18,102845
2012-9-19,102865
2012-9-20,102940
2012-9-21,102980
2012-9-24,103010
2012-9-25,103000
2012-9-26,103030
2012-9-27,103120
2012-10-2,103165
2012-10-4,103190
2012-10-5,103195
2012-10-8,103185
2012-10-9,103165
2012-10-10,103200
2012-10-11,103150
2012-10-15,103240
2012-10-16,103150
2012-10-17,103160
2012-10-18,103130
2012-10-19,103130
2012-10-22,103170
2012-10-23,103105
2012-10-24,103165
2012-10-25,103215
2012-10-26,103330
2012-10-29,103390
2012-10-30,103300
2012-10-31,103465
2012-11-1,103480
2012-11-2,103495
2012-11-5,103430
2012-11-6,103405
2012-11-7,103500
2012-11-8,103570
2012-11-9,103565
2012-11-12,103500
2012-11-13,103500
2012-11-14,103540
2012-11-15,103545
2012-11-16,103540
2012-11-19,103600
2012-11-20,103600
2012-11-21,103560
2012-11-22,103550
2012-11-23,103575
2012-11-26,103560
2012-11-27,103480
2012-11-28,103625
2012-11-29,103540
2012-11-30,103600
2012-12-3,103630
2012-12-4,103630
2012-12-5,103545
2012-12-6,101595
2012-12-7,101765
2012-12-10,101720
2012-12-11,101700
2012-12-12,101720
2012-12-13,101695
2012-12-14,101685
2012-12-17,101690
2012-12-18,101670
2012-12-20,101695
2012-12-21,101695
2012-12-24,101760
2012-12-26,101670
2012-12-27,101790
2012-12-28,101850
2013-1-2,101845
2013-1-3,101950
2013-1-4,102040
2013-1-7,101980
2013-1-8,102020
2013-1-9,102040
2013-1-10,102060
2013-1-11,102000
2013-1-14,102105
2013-1-15,102005
2013-1-16,102205
2013-1-17,102240
2013-1-18,102210
2013-1-21,102250
2013-1-22,102295
2013-1-23,102305
2013-1-24,102300
2013-1-25,102265
2013-1-28,102380
2013-1-29,102315
2013-1-30,102245
2013-1-31,102330
2013-2-1,102350
2013-2-4,102325
2013-2-5,102365
2013-2-6,102460
2013-2-7,102485
2013-2-8,102525
2013-2-12,102570
2013-2-13,102495
2013-2-14,102565
2013-2-15,102605
2013-2-18,102630
2013-2-19,102660
2013-2-20,102670
2013-2-21,102750
2013-2-22,102755
2013-2-25,102775
2013-2-26,102855
2013-2-27,102910
2013-2-28,102920
2013-3-4,102935
2013-3-5,102950
2013-3-6,102960
2013-3-7,102935
2013-3-8,102955
2013-3-11,102860
2013-3-12,102985
2013-3-13,103035
2013-3-14,103025
2013-3-15,103055
2013-3-18,103130
2013-3-19,103140
2013-3-20,103130
2013-3-21,103160
2013-3-22,103160
2013-3-25,103160
2013-3-26,103200
2013-3-27,103165
2013-3-28,103415
2013-3-29,103305
2013-4-1,103435
2013-4-2,103455
2013-4-3,103445
2013-4-4,103500
2013-4-5,103575
2013-4-8,103565
2013-4-9,103535
2013-4-10,103545
2013-4-11,103160
2013-4-12,103130
2013-4-15,103210
2013-4-16,103295
2013-4-17,103295
2013-4-18,103345
2013-4-19,103350
2013-4-22,103365
2013-4-23,103385
2013-4-24,103370
2013-4-25,103455
2013-4-26,103525
2013-4-29,103570
2013-4-30,103605
2013-5-2,103705
2013-5-3,103705
2013-5-6,103550
2013-5-7,103560
2013-5-8,103505
2013-5-9,103545
2013-5-10,103540
2013-5-13,103510
2013-5-14,103530
2013-5-15,103570
2013-5-16,103610
2013-5-20,103510
2013-5-21,103570
2013-5-22,103500
2013-5-23,103560
2013-5-24,103600
2013-5-27,103575
2013-5-28,103520
2013-5-29,103320
2013-5-30,103370
2013-5-31,103305
2013-6-3,103345
2013-6-4,103415
2013-6-5,101615
2013-6-7,101695
2013-6-10,101680
2013-6-11,101700
2013-6-12,101570
2013-6-13,101640
2013-6-14,101705
2013-6-18,101725
2013-6-19,101780
2013-6-20,101345
2013-6-21,101330
2013-6-24,101240
2013-6-25,101325
2013-6-26,101325
2013-6-27,101430
2013-6-28,101490
2013-7-1,101340
2013-7-2,101400
2013-7-3,101360
2013-7-4,101405
2013-7-5,101410
2013-7-8,101295
2013-7-9,101360
2013-7-10,101545
2013-7-11,101640
2013-7-12,101640
2013-7-15,101600
2013-7-16,101670
2013-7-17,101630
2013-7-18,101750
2013-7-19,101730
2013-7-22,101775
2013-7-23,101745
2013-7-24,101740
2013-7-25,101685
2013-7-26,101655
2013-7-29,101800
2013-7-30,101790
2013-7-31,101710
2013-8-1,101790
2013-8-2,101740
2013-8-5,101870
2013-8-6,101870
2013-8-7,101850
2013-8-8,101920
2013-8-9,101940
2013-8-12,102030
2013-8-13,102020
2013-8-14,101985
2013-8-16,101950
2013-8-19,101955
2013-8-20,101985
2013-8-21,102040
2013-8-22,101935
2013-8-23,102000
2013-8-26,102120
2013-8-27,102120
2013-8-28,102170
2013-8-29,102220
2013-8-30,102260
2013-9-2,102230
2013-9-3,102195
2013-9-4,102150
2013-9-5,102015
2013-9-6,101990
2013-9-9,102115
2013-9-10,102150
2013-9-11,102140
2013-9-12,102230
2013-9-13,102220
2013-9-16,102365
2013-9-17,102450
2013-9-23,102555
2013-9-24,102520
2013-9-25,102495
2013-9-26,102500
2013-9-27,102440
2013-9-30,102535
2013-10-1,102495
2013-10-2,102545
2013-10-4,102545
2013-10-7,102550
2013-10-8,102565
2013-10-10,102570
2013-10-11,102530
2013-10-14,102520
2013-10-15,102515
2013-10-16,102435
2013-10-17,102590
2013-10-18,102665
2013-10-21,102615
2013-10-22,102620
2013-10-23,102770
2013-10-24,102800
2013-10-25,102785
2013-10-28,102785
2013-10-29,102765
2013-10-30,102790
2013-10-31,102770
2013-11-1,102750
2013-11-4,102665
2013-11-5,102705
2013-11-6,102670
2013-11-8,102700
2013-11-11,102540
2013-11-12,102540
2013-11-13,102580
2013-11-14,102640
2013-11-15,102645
2013-11-18,102650
2013-11-19,102695
2013-11-20,102675
2013-11-21,102610
2013-11-22,102610
2013-11-25,102670
2013-11-26,102655
2013-11-27,102680
2013-11-28,102700
2013-11-29,102615
2013-12-2,102575
2013-12-3,102575
2013-12-4,102580
2013-12-6,101040
2013-12-9,101100
2013-12-10,101170
2013-12-11,101150
2013-12-12,101110
2013-12-13,101210
2013-12-16,101320
2013-12-17,101450
2013-12-18,101435
2013-12-19,101435
2013-12-20,101430
2013-12-23,101470
2013-12-24,101480
2013-12-26,101490
2013-12-27,101585
2013-12-30,101625
2014-1-2,101500
2014-1-3,101470
2014-1-6,101535
2014-1-7,101605
2014-1-8,101655
2014-1-9,101575
2014-1-10,101585
2014-1-13,101600
2014-1-14,101600
2014-1-15,101660
2014-1-16,101670
2014-1-17,101750
2014-1-20,101720
2014-1-21,101785
2014-1-22,101780
2014-1-23,101785
2014-1-24,101875
2014-1-27,101900
2014-1-28,101965
2014-1-29,101965
2014-2-3,101985
2014-2-4,102000
2014-2-5,102035
2014-2-6,102100
2014-2-7,102135
2014-2-10,102075
2014-2-12,102150
2014-2-13,102150
2014-2-14,102200
2014-2-17,102170
2014-2-18,102205
2014-2-20,102270
2014-2-21,102180
2014-2-25,102275
2014-2-26,102325
2014-2-27,102360
2014-2-28,102380
2014-3-3,102320
2014-3-4,102230
2014-3-5,102230
2014-3-6,102295
2014-3-7,102295
2014-3-10,102320
2014-3-11,102385
2014-3-12,102375
2014-3-13,102435
2014-3-14,102540
2014-3-17,102550
2014-3-18,102550
2014-3-19,102550
2014-3-20,102510
2014-3-25,102520
2014-3-26,102510
2014-3-27,102590
2014-3-28,102600
2014-3-31,102675
2014-4-1,102665
2014-4-2,102590
2014-4-3,102660
2014-4-4,102660
2014-4-7,102690
2014-4-8,102725
2014-4-9,102750
2014-4-10,102765
2014-4-11,102825
2014-4-14,102790
2014-4-15,102795
2014-4-16,102795
2014-4-17,102830
2014-4-18,102805
2014-4-21,102805
2014-4-22,102840
2014-4-23,102805
2014-4-24,102830
2014-4-25,102880
2014-4-28,102865
2014-4-29,102900
2014-4-30,102855
2014-5-2,103055
2014-5-7,103060
2014-5-8,103100
2014-5-12,103150
2014-5-13,103110
2014-5-14,103125
2014-5-15,103210
2014-5-16,103220
2014-5-19,103255
2014-5-21,103290
2014-5-22,103290
2014-5-23,103340
2014-5-26,103370
2014-5-27,103400
2014-5-28,103360
2014-5-29,103425
2014-5-30,103490
2014-6-2,103470
2014-6-3,103500
2014-6-5,101725
2014-6-9,101750
2014-6-10,101795
2014-6-11,101830
2014-6-12,101850
2014-6-13,101980
2014-6-16,102000
2014-6-17,102010
2014-6-18,102030
2014-6-19,102165
2014-6-20,102160
2014-6-23,102215
2014-6-24,102180
2014-6-25,102185
2014-6-26,102185
2014-6-27,102240
2014-6-30,102275
2014-7-1,102240
2014-7-2,102475
2014-7-3,102465
2014-7-4,102435
2014-7-7,102430
2014-7-8,102430
2014-7-9,102410
2014-7-10,102485
2014-7-11,102505
2014-7-14,102485
2014-7-15,102535
2014-7-16,102525
2014-7-17,102785
2014-7-18,102730
2014-7-21,102735
2014-7-22,102820
2014-7-23,102880
2014-7-24,102895
2014-7-25,102855
2014-7-28,102900
2014-7-29,102825
2014-7-30,102880
2014-7-31,102910
2014-8-1,102850
2014-8-4,102905
2014-8-5,102855
2014-8-6,102905
2014-8-7,102890
2014-8-8,102975
2014-8-11,102990
2014-8-12,102945
2014-8-13,103080
2014-8-14,102995
2014-8-18,102925
2014-8-19,102875
2014-8-20,102915
2014-8-21,102900
2014-8-22,102900
2014-8-25,102995
2014-8-26,103060
2014-8-27,103075
2014-8-28,103170
2014-8-29,103210
2014-9-1,103200
2014-9-2,103155
2014-9-3,103120
2014-9-4,103175
2014-9-5,103275
2014-9-11,103300
2014-9-12,103495
2014-9-15,103560
2014-9-16,103655
2014-9-17,103670
2014-9-18,103720
2014-9-19,103635
2014-9-22,103610
2014-9-23,103610
2014-9-24,103640
2014-9-25,103705
2014-9-26,103610
2014-9-29,103660
2014-9-30,103780
2014-10-1,103935
2014-10-2,103940
2014-10-6,103875
2014-10-7,103925
2014-10-8,103865
2014-10-10,103975
2014-10-13,103970
2014-10-14,103965
2014-10-15,104060
2014-10-16,104115
2014-10-17,104020
2014-10-20,104070
2014-10-21,104080
2014-10-22,104125
2014-10-23,104195
2014-10-24,104185
2014-10-27,104185
2014-10-28,104200
2014-10-29,104200
2014-10-30,104250
2014-10-31,104480
2014-11-3,104450
2014-11-4,104570
2014-11-5,104510
2014-11-6,104585
2014-11-7,104565
2014-11-10,104550
2014-11-11,104410
2014-11-12,104320
2014-11-13,104355
2014-11-14,104320
2014-11-17,104330
2014-11-18,104380
2014-11-19,104425
2014-11-20,104500
2014-11-21,104420
2014-11-24,104505
2014-11-25,104540
2014-11-26,104570
2014-11-27,104595
2014-11-28,104650
2014-12-1,104635
2014-12-2,104605
2014-12-3,104535
2014-12-4,104280
2014-12-8,102755
2014-12-9,102775
2014-12-10,102980
2014-12-11,102935
2014-12-12,103000
2014-12-15,102970
2014-12-16,102960
2014-12-17,102885
2014-12-18,102930
2014-12-19,102830
2014-12-22,102965
2014-12-23,103010
2014-12-24,103000
2014-12-26,102975
2014-12-29,103030
2014-12-30,103170
2015-1-2,103145
2015-1-5,103140
2015-1-6,103215
2015-1-8,103310
2015-1-9,103400
2015-1-12,103455
2015-1-13,103430
2015-1-14,103540
2015-1-15,103575
2015-1-16,103660
2015-1-19,103550
2015-1-20,103570
2015-1-21,103545
2015-1-22,103520
2015-1-23,103620
2015-1-26,103680
2015-1-27,103620
2015-1-28,103700
2015-1-29,103690
2015-1-30,103785
2015-2-2,103730
2015-2-3,103880
2015-2-4,103840
2015-2-5,103880
2015-2-6,103850
2015-2-9,103765
2015-2-10,103670
2015-2-11,103650
2015-2-12,103640
2015-2-13,103655
2015-2-16,103690
2015-2-17,103720
2015-2-23,103715
2015-2-24,103775
2015-2-25,103840
2015-2-26,103865
2015-2-27,103915
2015-3-2,103985
2015-3-3,103925
2015-3-4,103980
2015-3-5,104075
2015-3-6,104175
2015-3-9,104085
2015-3-10,104140
2015-3-11,104220
2015-3-12,104295
2015-3-13,104355
2015-3-16,104340
2015-3-17,104385
2015-3-18,104380
2015-3-19,104520
2015-3-20,104605
2015-3-23,104620
2015-3-24,104625
2015-3-25,104595
2015-3-26,104655
2015-3-27,104710
2015-3-30,104655
2015-3-31,104860
2015-4-1,104855
2015-4-2,104840
2015-4-3,104795
2015-4-6,104850
2015-4-7,104965
2015-4-8,104870
2015-4-9,104880
2015-4-10,104970
2015-4-13,104915
2015-4-14,104895
2015-4-15,104865
2015-4-16,104945
2015-4-17,105005
2015-4-20,105005
2015-4-21,104980
2015-4-22,104955
2015-4-23,104885
2015-4-24,104815
2015-4-27,104790
2015-4-28,104640
2015-4-29,104570
2015-4-30,104690
2015-5-4,104575
2015-5-6,104450
2015-5-7,104335
2015-5-8,104490
2015-5-11,104605
2015-5-12,104460
2015-5-13,104465
2015-5-14,104525
2015-5-15,104435
2015-5-18,104565
2015-5-19,104500
2015-5-20,104560
2015-5-21,104625
2015-5-22,104580
2015-5-26,104680
2015-5-27,104690
2015-5-28,104735
2015-5-29,104925
2015-6-1,104845
2015-6-2,104975
2015-6-3,104800
2015-6-4,104795
2015-6-5,104910
2015-6-8,103200
2015-6-9,103170
2015-6-10,103180
2015-6-11,103105
2015-6-12,103195
2015-6-15,103160
2015-6-16,103125
2015-6-17,103120
2015-6-18,103200
2015-6-19,103235
2015-6-22,103165
2015-6-23,103145
2015-6-24,103135
2015-6-25,103135
2015-6-26,103120
2015-6-29,103170
2015-6-30,103185
2015-7-1,103205
2015-7-2,103170
2015-7-3,103165
2015-7-6,103175
2015-7-7,103200
2015-7-8,103210
2015-7-9,103300
2015-7-10,103280
2015-7-13,103275
2015-7-14,103245
2015-7-15,103260
2015-7-16,103305
2015-7-17,103320
2015-7-20,103345
2015-7-21,103435
2015-7-22,103410
2015-7-23,103585
2015-7-24,103595
2015-7-27,103650
2015-7-28,103600
2015-7-29,103555
2015-7-30,103590
2015-7-31,103550
2015-8-3,103575
2015-8-4,103540
2015-8-5,103450
2015-8-6,103470
2015-8-7,103540
2015-8-11,103685
2015-8-12,103785
2015-8-13,103740
2015-8-17,103690
2015-8-18,103730
2015-8-19,103730
2015-8-20,103725
2015-8-21,103810
2015-8-24,103815
2015-8-25,103770
2015-8-26,103745
2015-8-27,103790
2015-8-28,103800
2015-8-31,103775
2015-9-1,103725
2015-9-2,103810
2015-9-3,103910
2015-9-4,103965
2015-9-7,104000
2015-9-8,103900
2015-9-9,103925
2015-9-10,104020
2015-9-11,103920
2015-9-14,103905
2015-9-15,103875
2015-9-16,103870
2015-9-17,103790
2015-9-18,103915
2015-9-21,103965
2015-9-22,103980
2015-9-23,103930
2015-9-24,103920
2015-9-25,103905
2015-9-30,104040
2015-10-1,104035
2015-10-2,104025
2015-10-5,104030
2015-10-6,104030
2015-10-7,103970
2015-10-8,103930
2015-10-12,103925
2015-10-14,103915
2015-10-15,104010
2015-10-16,103950
2015-10-19,103975
2015-10-21,103975
2015-10-23,103985
2015-10-26,103765
2015-10-27,104055
2015-10-28,104040
2015-10-29,103910
2015-10-30,104025
2015-11-2,103900
2015-11-3,103910
2015-11-4,103910
2015-11-5,103980
2015-11-6,103940
2015-11-9,103700
2015-11-10,103500
2015-11-11,103700
2015-11-12,103470
2015-11-13,103515
2015-11-16,103605
2015-11-17,103680
2015-11-18,103700
2015-11-19,103605
2015-11-20,103645
2015-11-23,103550
2015-11-24,103545
2015-11-25,103515
2015-11-26,103500
2015-11-27,103465
2015-11-30,103460
2015-12-1,103515
2015-12-2,103500
2015-12-3,103505
2015-12-4,103465
2015-12-7,103460
2015-12-8,102225
2015-12-9,102280
2015-12-10,102385
2015-12-11,102300
2015-12-14,102325
2015-12-15,102335
2015-12-17,102385
2015-12-18,102400
2015-12-21,102585
2015-12-23,102790
2015-12-24,102800
2015-12-28,102605
2015-12-29,102875
2015-12-30,102865
2016-1-4,102830
2016-1-5,102850
2016-1-6,102890
2016-1-7,102850
2016-1-8,102545
2016-1-11,102615
2016-1-12,102730
2016-1-13,102760
2016-1-14,102785
2016-1-15,102890
2016-1-18,102850
2016-1-19,102880
2016-1-20,102935
2016-1-21,102955
2016-1-29,103450
2016-2-1,103300
2016-2-3,103675
2016-2-4,103400
2016-2-5,103460
2016-2-11,103860
2016-2-12,103800
2016-2-15,103785
2016-2-16,103565
2016-2-18,103915
2016-2-19,103900
2016-2-23,103860
2016-2-24,103860
2016-2-25,103895
2016-2-26,103920
2016-2-29,103920
2016-3-2,103955
2016-3-3,103880
2016-3-4,103670
2016-3-7,103850
2016-3-9,103700
2016-3-10,103895
2016-3-11,103790
2016-3-15,103795
2016-3-16,103780
2016-3-17,103860
2016-3-18,103870
2016-3-21,103930
2016-3-22,103920
2016-3-23,103650
2016-3-24,103975
2016-3-25,103965
2016-3-28,103920
2016-3-29,104070
2016-3-30,104085
2016-3-31,104115
2016-4-1,104190
2016-4-4,104190
2016-4-5,104210
2016-4-6,104205
2016-4-7,104225
2016-4-8,104205
2016-4-11,104220
2016-4-12,104230
2016-4-14,104175
2016-4-15,104175
2016-4-18,104205
2016-4-19,103895
2016-4-20,104230
2016-4-21,104230
2016-4-22,104280
2016-4-25,104300
2016-4-26,104325
2016-4-27,104260
2016-4-28,104375
2016-4-29,104355
2016-5-2,104280
2016-5-3,104365
2016-5-4,104450
2016-5-9,104500
2016-5-10,104515
2016-5-11,104505
2016-5-12,104505
2016-5-13,104480
2016-5-16,104470
2016-5-17,104435
2016-5-18,104395
2016-5-19,104345
2016-5-20,104400
2016-5-24,104475
2016-5-25,104475
2016-5-26,104485
2016-5-27,104475
2016-5-30,104410
2016-5-31,104435
2016-6-1,104580
2016-6-2,104590
2016-6-3,104630
2016-6-7,104690
2016-6-8,103410
2016-6-9,103530
2016-6-10,103590
2016-6-13,103620
2016-6-14,103580
2016-6-15,103575
2016-6-16,103615
2016-6-17,103605
2016-6-20,103565
2016-6-21,103565
2016-6-22,103570
2016-6-23,103620
2016-6-24,103835
2016-6-27,103950
2016-6-28,103815
2016-6-29,103915
2016-6-30,103960
2016-7-1,103990
2016-7-4,104020
2016-7-5,104050
2016-7-6,104075
2016-7-7,104025
2016-7-8,104025
2016-7-11,104080
2016-7-12,104010
2016-7-13,104115
2016-7-14,104120
2016-7-15,104060
2016-7-18,104125
2016-7-19,104090
2016-7-20,104160
2016-7-21,104145
2016-7-22,104165
2016-7-25,104195
2016-7-26,104125
2016-7-27,104210
2016-7-28,104280
2016-7-29,104255
2016-8-1,104260
2016-8-2,104320
2016-8-3,104265
2016-8-4,104255
2016-8-5,104305
2016-8-8,104270
2016-8-9,104260
2016-8-10,104345
2016-8-11,104365
2016-8-12,104335
2016-8-16,104335
2016-8-17,104325
2016-8-18,104375
2016-8-19,104350
2016-8-22,104315
2016-8-23,104360
2016-8-24,104390
2016-8-25,104285
2016-8-26,104285
2016-8-29,104305
2016-8-30,104295
2016-8-31,104190
2016-9-1,104185
2016-9-2,104160
2016-9-5,104205
2016-9-6,104225
2016-9-7,104220
2016-9-8,104300
2016-9-9,104180
2016-9-12,104085
2016-9-13,104090
2016-9-19,104105
2016-9-20,104115
2016-9-21,104130
2016-9-22,104245
2016-9-23,104155
2016-9-26,104200
2016-9-27,104185
2016-9-28,104110
2016-9-29,104180
2016-9-30,104310
2016-10-4,104145
2016-10-5,104140
2016-10-6,104050
2016-10-7,104030
2016-10-10,104000
2016-10-11,104000
2016-10-12,103890
2016-10-13,104110
2016-10-14,104060
2016-10-17,103970
2016-10-18,103850
2016-10-19,103970
2016-10-20,103930
2016-10-21,103880
2016-10-24,103750
2016-10-25,103820
2016-10-26,103715
2016-10-27,103715
2016-10-28,103585
2016-10-31,103660
2016-11-1,103660
2016-11-2,103655
2016-11-3,103685
2016-11-4,103750
2016-11-7,103635
2016-11-8,103805
2016-11-9,103850
2016-11-10,103650
2016-11-11,103575
2016-11-14,103405
2016-11-15,103325
2016-11-16,103255
2016-11-17,103020
2016-11-18,103085
2016-11-21,103020
2016-11-22,103080
2016-11-23,102985
2016-11-24,102845
2016-11-25,102905
2016-11-28,102885
2016-11-29,103080
2016-11-30,103090
2016-12-1,102985
2016-12-2,103045
2016-12-5,103000
2016-12-6,103145
2016-12-7,101925
2016-12-8,101995
2016-12-9,101885
2016-12-12,101955
2016-12-13,101945
2016-12-14,102165
2016-12-15,102090
2016-12-16,102120
2016-12-19,102125
2016-12-20,102110
2016-12-21,102080
2016-12-22,102190
2016-12-23,102265
2016-12-26,102260
2016-12-27,102260
2016-12-28,102380
2016-12-29,102460
2017-1-2,102420
2017-1-3,102500
2017-1-4,102500
2017-1-5,102590
2017-1-6,102590
2017-1-9,102525
2017-1-10,102565
2017-1-11,102590
2017-1-12,102655
2017-1-13,102640
2017-1-16,102685
2017-1-17,102695
2017-1-18,102690
2017-1-19,102630
2017-1-20,102685
2017-1-23,102735
2017-1-24,102755
2017-1-25,102755
2017-1-26,102650
2017-1-31,102715
2017-2-1,102725
2017-2-2,102740
2017-2-3,102730
